"id","object_id","title","artist_display_name","artist_nationality","artist_begin_date","artist_end_date","object_end_date","medium","department","culture","dimensions","country","repository","created_at"
"496","2810","Cup","Challinor, Taylor and Company","American","1866","1891","1890","Pressed purple marble glass","The American Wing","American","H. 2 in. (5.1 cm); Diam. 2 1/2 in. (6.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"497","2811","Cup","Challinor, Taylor and Company","American","1866","1891","1890","Pressed purple marble glass","The American Wing","American","H. 2 in. (5.1 cm); Diam. 2 1/2 in. (6.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"498","2827","Cup","New England Glass Company","American","1818","1888","1900","Blown glass","The American Wing","American","H. 2 1/2 in. (6.4 cm); Diam. 2 3/8 in. (6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"499","2828","Cup","New England Glass Company","American","1818","1888","1900","Blown glass","The American Wing","American","H. 2 1/2 in. (6.4 cm); Diam. 2 3/8 in. (6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"500","2830","Cup","New England Glass Company","American","1818","1888","1900","Blown glass","The American Wing","American","H. 2 1/2 in. (6.4 cm); Diam. 2 3/8 in. (6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"501","2831","Cup","New England Glass Company","American","1818","1888","1900","Blown glass","The American Wing","American","H. 2 1/2 in. (6.4 cm); Diam. 2 3/8 in. (6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"502","2832","Cup","New England Glass Company","American","1818","1888","1900","Blown glass","The American Wing","American","H. 2 1/2 in. (6.4 cm); Diam. 2 3/8 in. (6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"503","2856","Cup and Saucer","Chelsea Keramic Art Works","American","1872","1889","1883","Earthenware","The American Wing","American","H. 2 1/2 in. (6.4 cm); Diam. 4 3/4 in. (12.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"504","2857","Cup and Saucer","Chelsea Keramic Art Works","American","1872","1889","1883","Earthenware","The American Wing","American","H. 2 1/2 in. (6.4 cm); Diam. 4 3/4 in. (12.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"505","2858","Cup and Saucer","Glasgow Pottery Company","American","1856","1906","1876","Earthenware","The American Wing","American","H. 2 1/8 in. (5.4 cm); Diam. 5 1/2 in. (14 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"506","2859","Cup and Saucer","Rudolph T. Lux","American","1815","1868","1861","Porcelain","The American Wing","American","H. 3 1/4 in. (8.3 cm); Diam. 4 1/16 in. (10.3 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"507","2949","Cup Plate","Boston & Sandwich Glass Company","American","1825","1888","1900","Lacy pressed glass","The American Wing","American","Diam. 3 1/2 in. (8.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"508","2950","Cup Plate","Boston & Sandwich Glass Company","American","1825","1888","1900","Lacy pressed glass","The American Wing","American","Diam. 3 5/8 in. (9.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"509","2951","Cup Plate","Boston & Sandwich Glass Company","American","1825","1888","1850","Lacy pressed glass","The American Wing","American","Dimensions unavailable","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"510","2952","Cup plate","Boston & Sandwich Glass Company","American","1825","1888","1830","Pressed glass","The American Wing","American","Diam. 3 5/8 in. (9.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"511","2953","Cup Plate","Boston & Sandwich Glass Company","American","1825","1888","1835","Lacy pressed glass","The American Wing","American","Dimensions unavailable","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"512","2954","Cup Plate","Boston & Sandwich Glass Company","American","1825","1888","1840","Lacy pressed glass","The American Wing","American","Dimensions unavailable","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"513","2955","Cup plate","Boston & Sandwich Glass Company","American","1825","1888","1840","Pressed glass","The American Wing","American","Diam. 3 5/8in. (9.2cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"514","2956","Cup Plate","Boston & Sandwich Glass Company","American","1825","1888","1840","Lacy pressed glass","The American Wing","American","Dimensions unavailable","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"515","2957","Cup Plate","Boston & Sandwich Glass Company","American","1825","1888","1832","Lacy pressed glass","The American Wing","American","Diam. 3 1/2 in. (8.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"516","2960","Cup Plate","New England Glass Company","American","1818","1888","1845","Lacy pressed glass","The American Wing","American","Dimensions unavailable","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"517","2962","Cup Plate","Enoch Wood & Sons","British","1818","1846","1849","Earthenware, transfer-printed","The American Wing","British (American market)","Diam. 3 3/8 in. (8.6 cm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"518","2973","Cupboard","United Society of Believers in Christ’s Second Appearing (“Shakers”)","American","1750","9999","1850","Pine","The American Wing","American, Shaker","73 1/4 x 31 3/4 x 18 3/4 in. (186.1 x 80.6 x 47.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"519","3032","Cuspidor","United States Pottery Company","American","1852","1852","1856","Mottled brown earthenware","The American Wing","American","Diam. 6 1/2 in. (16.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"520","3071","Decanter","Keene Glass Works","American","1815","1815","1841","Blown-molded glass","The American Wing","American","H. 7 in. (17.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"521","3074","Decanter","Bakewell, Page & Bakewell","American","1808","1882","1835","Blown and cut glass","The American Wing","American","H. 10 1/4 in. (26 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"522","3075","Decanter","Boston & Sandwich Glass Company","American","1825","1888","1840","Blown molded lead glass","The American Wing","American","H. 11 1/4 in. (28.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"523","3076","Decanter","Boston & Sandwich Glass Company","American","1825","1888","1825","Blown-molded glass","The American Wing","American","H. 11 1/4 in. (28.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"524","3077","Toy decanter","Boston & Sandwich Glass Company","American","1825","1888","1840","Blown-molded glass","The American Wing","American","H. 2 15/16 in. (7.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"525","3078","Decanter","Boston & Sandwich Glass Company","American","1825","1888","1892","Blown molded glass","The American Wing","American","H. 5 1/4 in. (13.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"526","3079","Decanter","Jersey Glass Company of George Dummer","American","1824","1862","1840","Blown and cut glass","The American Wing","American","H. 10 5/8 in. (27 cm); Diam. 4 in. (10.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"527","3087","Decanter Label","Louis Boudo","American","1786","1827","1825","Silver","The American Wing","American","2 3/4 x 1 1/16 x 2 1/16 in. (7 x 2.7 x 5.2 cm); 5 dwt. (8 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"528","3094","Decanter","Boston & Sandwich Glass Company","American","1825","1888","1867","Blown, cut, and engraved glass","The American Wing","American","H. 12 3/4 in. (32.4 cm); Diam. 3 7/16 in. (8.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"529","3095","Decanter","Boston & Sandwich Glass Company","American","1825","1888","1867","Blown glass","The American Wing","American","H. 19 in. (48.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"530","3096","Decanter","New England Glass Company","American","1818","1888","1840","Blown molded lead glass","The American Wing","American","H. 9 1/2 in. (24.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"531","3098","Decanter","Boston & Sandwich Glass Company","American","1825","1888","1840","Blown molded lead glass","The American Wing","American","H. 10 1/2 in. (26.7 cm); Diam. 4 7/16 in. (11.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"532","3101","Demijohn","James Harvey Putnam","American","1803","1855","1855","Pewter","The American Wing","American","H. 10 5/8 in. (27 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"533","3134","Stand","United Society of Believers in Christ’s Second Appearing (“Shakers”)","American","1750","9999","1850","Birch, basswood, pine, maple","The American Wing","American, Shaker","30 3/4 x 24 5/8 x 18 1/2 in. (78.1 x 62.5 x 47 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"534","3153","Gentleman’s secretary","Nehemiah Adams","American","1769","1840","1810","Mahogany, mahogany veneer, satinwood with white pine","The American Wing","American","96 x 68 x 18 in. (243.8 x 172.7 x 45.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"535","3155","Desk and bookcase","Nathaniel Gould","American","1734","1782","1775","Mahogany, white pine; brass","The American Wing","American","105 x 45 x 24 in. (266.7 x 114.3 x 61 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"536","3157","Secretary","John and Joseph W. Meeks","American","1833","1859","1850","Rosewood, satinwood, poplar, pine, walnut","The American Wing","American","91 3/4 x 52 3/8 x 23 1/4 in. (233 x 133 x 59.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"537","3158","Secretary-bookcase","Robert Fisher","American","1824","1837","1835","Ebonized mahogany, mahogany, mahogany veneer, gilding, bronzing, stamped brass ornaments, and glass (secondary woods: pine, poplar, cherry)","The American Wing","American","102 x 55 3/4 x 28 1/8 in. (259.1 x 141.6 x 71.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"538","3160","Desk and Bookcase","Thomas Seymour","American","1771","1848","1805","Maple, mahogany, oak, white pine","The American Wing","American","90 x 43 1/4 x 22 3/4 in. (228.6 x 109.9 x 57.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"539","3162","Dessert Plate","Bow Porcelain Factory","British","1747","1776","1775","Porcelain","The American Wing","British","Diam. 8 in. (20.3 cm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"540","3163","Plate","Bow Porcelain Factory","British","1747","1776","5","Soft-paste","The American Wing","British","Diam. 8 in. (20.3 cm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"541","3164","Dessert Spoon","Martin Benedict","American","1823","1847","1830","Silver","The American Wing","American","L. 7 1/8 in. (18.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"542","3165","Spoon","George Coldwell","American","1761","1811","1811","Pewter","The American Wing","American","H. 7 5/8 in. (19.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"543","3166","Dessert Spoon","John Burt Lyng","American","1758","1785","1800","Silver","The American Wing","American","L. 7 in. (17.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"544","3179","Dining Table","United Society of Believers in Christ’s Second Appearing (“Shakers”)","American","1750","9999","1825","Pine, maple, basswood","The American Wing","American, Shaker","28 1/2 x 31 1/4 x 96 1/2 in. (72.4 x 79.4 x 245.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"545","3180","Dining Table","United Society of Believers in Christ’s Second Appearing (“Shakers”)","American","1750","9999","1825","Maple, ash","The American Wing","American, Shaker","24 1/8 x 50 x 27 in. (61.3 x 127 x 68.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"546","3273","Dish","Richard Austin","American","1767","1817","1807","Pewter","The American Wing","American","H. 7/8 in. (2.2 cm); Diam. 13 1/2 in. (34.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"547","3274","Dish","Richard Austin","American","1767","1817","1807","Pewter","The American Wing","American","H. 13/16 in. (2.1 cm); Diam. 12 1/4 in. (31.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"548","3276","Dish","Frederick Bassett","American","1740","1800","1799","Pewter","The American Wing","American","1 x 14 3/4 x 14 3/4 in. (2.5 x 37.5 x 37.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"549","3277","Dish","Frederick Bassett","American","1740","1800","1781","Pewter","The American Wing","American","H. 7/8 in. (2.2 cm); Diam. 13 1/2 in. (34.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"550","3278","Dish","Boston & Sandwich Glass Company","American","1825","1888","1840","Lacy pressed amethyst glass","The American Wing","American","Diam. 5 1/2 in. (14 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"551","3279","Dish","Boston & Sandwich Glass Company","American","1825","1888","1845","Lacy pressed glass","The American Wing","American","6 1/2 x 9 in. (16.5 x 22.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"552","3280","Dish","Boston & Sandwich Glass Company","American","1825","1888","1850","Lacy pressed glass","The American Wing","American","Diam. 9 1/8 in. (23.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"553","3281","Dish","Challinor, Taylor and Company","American","1866","1891","1890","Pressed purple marble glass","The American Wing","American","2 x 6 x 10 7/8 in. (5.1 x 15.2 x 27.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"554","3283","Dish","Challinor, Taylor and Company","American","1866","1891","1880","Pressed purple marble glass","The American Wing","American","Dimensions unavailable","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
"555","3284","Dish","Daniel Curtiss","American","1799","1872","1840","Pewter","The American Wing","American","H. 1 3/8 in. (3.5 cm); Diam. 11 in. (27.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:53"
